"id","year_film","year_ceremony","ceremony","category","name","film","winner"
4720,1969,1970,42,"FILM EDITING","Hugh A. Robertson","Midnight Cowboy","NOMINATED"
4721,1969,1970,42,"FILM EDITING","William Lyon, Earle Herdan","The Secret of Santa Vittoria","NOMINATED"
4722,1969,1970,42,"FILM EDITING","Fredric Steinkamp","They Shoot Horses, Don't They?","NOMINATED"
4723,1969,1970,42,"FILM EDITING","Françoise Bonnot","Z","WINNER"
4824,1970,1971,43,"FILM EDITING","Stuart Gilmore","Airport","NOMINATED"
4825,1970,1971,43,"FILM EDITING","Danford B. Greene","M*A*S*H","NOMINATED"
4826,1970,1971,43,"FILM EDITING","Hugh S. Fowler","Patton","WINNER"
4827,1970,1971,43,"FILM EDITING","James E. Newcom, Pembroke J. Herring, Inoue Chikaya","Tora! Tora! Tora!","NOMINATED"
4828,1970,1971,43,"FILM EDITING","Thelma Schoonmaker","Woodstock","NOMINATED"
4931,1971,1972,44,"FILM EDITING","Stuart Gilmore, John W. Holmes","The Andromeda Strain","NOMINATED"
4932,1971,1972,44,"FILM EDITING","Bill Butler","A Clockwork Orange","NOMINATED"
4933,1971,1972,44,"FILM EDITING","Jerry Greenberg","The French Connection","WINNER"
4934,1971,1972,44,"FILM EDITING","Ralph E. Winters","Kotch","NOMINATED"
4935,1971,1972,44,"FILM EDITING","Folmar Blangsted","Summer of '42","NOMINATED"
5035,1972,1973,45,"FILM EDITING","David Bretherton","Cabaret","WINNER"
5036,1972,1973,45,"FILM EDITING","Tom Priestley","Deliverance","NOMINATED"
5037,1972,1973,45,"FILM EDITING","William Reynolds, Peter Zinner","The Godfather","NOMINATED"
5038,1972,1973,45,"FILM EDITING","Frank P. Keller, Fred W. Berger","The Hot Rock","NOMINATED"
5039,1972,1973,45,"FILM EDITING","Harold F. Kress","The Poseidon Adventure","NOMINATED"
5139,1973,1974,46,"FILM EDITING","Verna Fields, Marcia Lucas","American Graffiti","NOMINATED"
5140,1973,1974,46,"FILM EDITING","Ralph Kemplen","The Day of the Jackal","NOMINATED"
5141,1973,1974,46,"FILM EDITING","Jordan Leondopoulos, Bud Smith, Evan Lottman, Norman Gay","The Exorcist","NOMINATED"
5142,1973,1974,46,"FILM EDITING","Frank P. Keller, James Galloway","Jonathan Livingston Seagull","NOMINATED"
5143,1973,1974,46,"FILM EDITING","William Reynolds","The Sting","WINNER"
5242,1974,1975,47,"FILM EDITING","John C. Howard, Danford Greene","Blazing Saddles","NOMINATED"
5243,1974,1975,47,"FILM EDITING","Sam O'Steen","Chinatown","NOMINATED"
5244,1974,1975,47,"FILM EDITING","Dorothy Spencer","Earthquake","NOMINATED"
5245,1974,1975,47,"FILM EDITING","Michael Luciano","The Longest Yard","NOMINATED"
5246,1974,1975,47,"FILM EDITING","Harold F. Kress, Carl Kress","The Towering Inferno","WINNER"
5349,1975,1976,48,"FILM EDITING","Dede Allen","Dog Day Afternoon","NOMINATED"
5350,1975,1976,48,"FILM EDITING","Verna Fields","Jaws","WINNER"
5351,1975,1976,48,"FILM EDITING","Russell Lloyd","The Man Who Would Be King","NOMINATED"
5352,1975,1976,48,"FILM EDITING","Richard Chew, Lynzee Klingman, Sheldon Kahn","One Flew over the Cuckoo's Nest","NOMINATED"
5353,1975,1976,48,"FILM EDITING","Fredric Steinkamp, Don Guidice","Three Days of the Condor","NOMINATED"
5456,1976,1977,49,"FILM EDITING","Robert L. Wolfe","All the President's Men","NOMINATED"
5457,1976,1977,49,"FILM EDITING","Robert Jones, Pembroke J. Herring","Bound for Glory","NOMINATED"
5458,1976,1977,49,"FILM EDITING","Alan Heim","Network","NOMINATED"
5459,1976,1977,49,"FILM EDITING","Richard Halsey, Scott Conrad","Rocky","WINNER"
5460,1976,1977,49,"FILM EDITING","Eve Newman, Walter Hannemann","Two-Minute Warning","NOMINATED"
5560,1977,1978,50,"FILM EDITING","Michael Kahn","Close Encounters of the Third Kind","NOMINATED"
5561,1977,1978,50,"FILM EDITING","Walter Murch","Julia","NOMINATED"
5562,1977,1978,50,"FILM EDITING","Walter Hannemann, Angelo Ross","Smokey and the Bandit","NOMINATED"
5563,1977,1978,50,"FILM EDITING","Paul Hirsch, Marcia Lucas, Richard Chew","Star Wars","WINNER"
5564,1977,1978,50,"FILM EDITING","William Reynolds","The Turning Point","NOMINATED"
5669,1978,1979,51,"FILM EDITING","Robert E. Swink","The Boys from Brazil","NOMINATED"
5670,1978,1979,51,"FILM EDITING","Don Zimmerman","Coming Home","NOMINATED"
5671,1978,1979,51,"FILM EDITING","Peter Zinner","The Deer Hunter","WINNER"
5672,1978,1979,51,"FILM EDITING","Gerry Hambling","Midnight Express","NOMINATED"
5673,1978,1979,51,"FILM EDITING","Stuart Baird","Superman","NOMINATED"
5775,1979,1980,52,"FILM EDITING","Alan Heim","All That Jazz","WINNER"
5776,1979,1980,52,"FILM EDITING","Richard Marks, Walter Murch, Gerald B. Greenberg, Lisa Fruchtman","Apocalypse Now","NOMINATED"
5777,1979,1980,52,"FILM EDITING","Robert Dalva","The Black Stallion","NOMINATED"
5778,1979,1980,52,"FILM EDITING","Jerry Greenberg","Kramer vs. Kramer","NOMINATED"
5779,1979,1980,52,"FILM EDITING","Robert L. Wolfe, C. Timothy O'Meara","The Rose","NOMINATED"
5886,1980,1981,53,"FILM EDITING","Arthur Schmidt","Coal Miner's Daughter","NOMINATED"
5887,1980,1981,53,"FILM EDITING","David Blewitt","The Competition","NOMINATED"
5888,1980,1981,53,"FILM EDITING","Anne V. Coates","The Elephant Man","NOMINATED"
5889,1980,1981,53,"FILM EDITING","Gerry Hambling","Fame","NOMINATED"
5890,1980,1981,53,"FILM EDITING","Thelma Schoonmaker","Raging Bull","WINNER"
5984,1981,1982,54,"FILM EDITING","Terry Rawlings","Chariots of Fire","NOMINATED"
5985,1981,1982,54,"FILM EDITING","John Bloom","The French Lieutenant's Woman","NOMINATED"
5986,1981,1982,54,"FILM EDITING","Robert L. Wolfe","On Golden Pond","NOMINATED"
5987,1981,1982,54,"FILM EDITING","Michael Kahn","Raiders of the Lost Ark","WINNER"
5988,1981,1982,54,"FILM EDITING","Dede Allen, Craig McKay","Reds","NOMINATED"
6088,1982,1983,55,"FILM EDITING","Hannes Nikel","Das Boot","NOMINATED"
6089,1982,1983,55,"FILM EDITING","Carol Littleton","E.T. The Extra-Terrestrial","NOMINATED"
6090,1982,1983,55,"FILM EDITING","John Bloom","Gandhi","WINNER"
6091,1982,1983,55,"FILM EDITING","Peter Zinner","An Officer and a Gentleman","NOMINATED"
6092,1982,1983,55,"FILM EDITING","Fredric Steinkamp, William Steinkamp","Tootsie","NOMINATED"
6199,1983,1984,56,"FILM EDITING","Frank Morriss, Edward Abroms","Blue Thunder","NOMINATED"
6200,1983,1984,56,"FILM EDITING","Bud Smith, Walt Mulconery","Flashdance","NOMINATED"
6201,1983,1984,56,"FILM EDITING","Glenn Farr, Lisa Fruchtman, Stephen A. Rotter, Douglas Stewart, Tom Rolf","The Right Stuff","WINNER"
6202,1983,1984,56,"FILM EDITING","Sam O'Steen","Silkwood","NOMINATED"
6203,1983,1984,56,"FILM EDITING","Richard Marks","Terms of Endearment","NOMINATED"
6303,1984,1985,57,"FILM EDITING","Nena Danevic, Michael Chandler","Amadeus","NOMINATED"
6304,1984,1985,57,"FILM EDITING","Barry Malkin, Robert Q. Lovett","The Cotton Club","NOMINATED"
6305,1984,1985,57,"FILM EDITING","Jim Clark","The Killing Fields","WINNER"
6306,1984,1985,57,"FILM EDITING","David Lean","A Passage to India","NOMINATED"
6307,1984,1985,57,"FILM EDITING","Donn Cambern, Frank Morriss","Romancing the Stone","NOMINATED"
6412,1985,1986,58,"FILM EDITING","John Bloom","A Chorus Line","NOMINATED"
6413,1985,1986,58,"FILM EDITING","Fredric Steinkamp, William Steinkamp, Pembroke Herring, Sheldon Kahn","Out of Africa","NOMINATED"
6414,1985,1986,58,"FILM EDITING","Rudi Fehr, Kaja Fehr","Prizzi's Honor","NOMINATED"
6415,1985,1986,58,"FILM EDITING","Henry Richardson","Runaway Train","NOMINATED"
6416,1985,1986,58,"FILM EDITING","Thom Noble","Witness","WINNER"
6520,1986,1987,59,"FILM EDITING","Ray Lovejoy","Aliens","NOMINATED"
6521,1986,1987,59,"FILM EDITING","Susan E. Morse","Hannah and Her Sisters","NOMINATED"
6522,1986,1987,59,"FILM EDITING","Jim Clark","The Mission","NOMINATED"
6523,1986,1987,59,"FILM EDITING","Claire Simpson","Platoon","WINNER"
6524,1986,1987,59,"FILM EDITING","Billy Weber, Chris Lebenzon","Top Gun","NOMINATED"
6627,1987,1988,60,"FILM EDITING","Richard Marks","Broadcast News","NOMINATED"
6628,1987,1988,60,"FILM EDITING","Michael Kahn","Empire of the Sun","NOMINATED"
6629,1987,1988,60,"FILM EDITING","Michael Kahn, Peter E. Berger","Fatal Attraction","NOMINATED"
6630,1987,1988,60,"FILM EDITING","Gabriella Cristiani","The Last Emperor","WINNER"
6631,1987,1988,60,"FILM EDITING","Frank J. Urioste","RoboCop","NOMINATED"
6729,1988,1989,61,"FILM EDITING","Frank J. Urioste, John F. Link","Die Hard","NOMINATED"
