"id","year_film","year_ceremony","ceremony","category","name","film","winner"
1365,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Miklos Rozsa","Jungle Book","NOMINATED"
1366,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Edward Kay","Klondike Fury","NOMINATED"
1367,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Max Steiner","Now, Voyager","WINNER"
1368,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Leigh Harline","The Pride of the Yankees","NOMINATED"
1369,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Herbert Stothart","Random Harvest","NOMINATED"
1370,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Richard Hageman","The Shanghai Gesture","NOMINATED"
1371,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Victor Young","Silver Queen","NOMINATED"
1372,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Victor Young","Take a Letter, Darling","NOMINATED"
1373,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Frederick Hollander, Morris Stoloff","The Talk of the Town","NOMINATED"
1374,1942,1943,15,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Werner Heymann","To Be or Not to Be","NOMINATED"
1375,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Edward Ward","Flying with Music","NOMINATED"
1376,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Roger Edens, Georgie Stoll","For Me and My Gal","NOMINATED"
1377,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Robert Emmett Dolan","Holiday Inn","NOMINATED"
1378,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Hans Salter, Charles Previn","It Started with Eve","NOMINATED"
1379,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Walter Scharf","Johnny Doughboy","NOMINATED"
1380,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Alfred Newman","My Gal Sal","NOMINATED"
1381,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Ray Heindorf, Heinz Roemheld","Yankee Doodle Dandy","WINNER"
1382,1942,1943,15,"MUSIC (Scoring of a Musical Picture)","Leigh Harline","You Were Never Lovelier","NOMINATED"
1543,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Frank Skinner, Hans J. Salter","The Amazing Mrs. Holliday","NOMINATED"
1544,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Max Steiner","Casablanca","NOMINATED"
1545,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Morris Stoloff, Louis Gruenberg","Commandos Strike at Dawn","NOMINATED"
1546,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Roy Webb, C. Bakaleinikoff","The Fallen Sparrow","NOMINATED"
1547,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Victor Young","For Whom the Bell Tolls","NOMINATED"
1548,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Hanns Eisler","Hangmen Also Die","NOMINATED"
1549,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Phil Boutelje","Hi Diddle Diddle","NOMINATED"
1550,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Walter Scharf","In Old Oklahoma","NOMINATED"
1551,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Leigh Harline","Johnny Come Lately","NOMINATED"
1552,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Gerard Carbonara","The Kansan","NOMINATED"
1553,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Arthur Lange","Lady of Burlesque","NOMINATED"
1554,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Herbert Stothart","Madame Curie","NOMINATED"
1555,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Dimitri Tiomkin","The Moon and Sixpence","NOMINATED"
1556,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Aaron Copland","The North Star","NOMINATED"
1557,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Alfred Newman","The Song of Bernadette","WINNER"
1558,1943,1944,16,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Edward H. Plumb, Paul J. Smith, Oliver G. Wallace","Victory through Air Power","NOMINATED"
1559,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Alfred Newman","Coney Island","NOMINATED"
1560,1943,1944,16,"MUSIC (Scoring of a Musical Picture)","Walter Scharf","Hit Parade of 1943","NOMINATED"
