"id","year_film","year_ceremony","ceremony","category","name","film","winner"
6948,1990,1991,63,"FOREIGN LANGUAGE FILM","Germany","The Nasty Girl","NOMINATED"
6949,1990,1991,63,"FOREIGN LANGUAGE FILM","Italy","Open Doors","NOMINATED"
7053,1991,1992,64,"FOREIGN LANGUAGE FILM","Iceland","Children of Nature","NOMINATED"
7054,1991,1992,64,"FOREIGN LANGUAGE FILM","Czechoslovakia","The Elementary School","NOMINATED"
7055,1991,1992,64,"FOREIGN LANGUAGE FILM","Italy","Mediterraneo","WINNER"
7056,1991,1992,64,"FOREIGN LANGUAGE FILM","Sweden","The Ox","NOMINATED"
7057,1991,1992,64,"FOREIGN LANGUAGE FILM","Hong Kong","Raise the Red Lantern","NOMINATED"
7160,1992,1993,65,"FOREIGN LANGUAGE FILM","Russia","Close to Eden","NOMINATED"
7161,1992,1993,65,"FOREIGN LANGUAGE FILM","Belgium","Daens","NOMINATED"
7162,1992,1993,65,"FOREIGN LANGUAGE FILM","France","Indochine","WINNER"
7163,1992,1993,65,"FOREIGN LANGUAGE FILM","Uruguay","A Place in the World","NOMINATED"
7164,1992,1993,65,"FOREIGN LANGUAGE FILM","Germany","Schtonk!","NOMINATED"
7270,1993,1994,66,"FOREIGN LANGUAGE FILM","Spain","Belle Epoque","WINNER"
7271,1993,1994,66,"FOREIGN LANGUAGE FILM","Hong Kong","Farewell My Concubine","NOMINATED"
7272,1993,1994,66,"FOREIGN LANGUAGE FILM","United Kingdom","Hedd Wyn","NOMINATED"
7273,1993,1994,66,"FOREIGN LANGUAGE FILM","Vietnam","The Scent of Green Papaya","NOMINATED"
7274,1993,1994,66,"FOREIGN LANGUAGE FILM","Taiwan","The Wedding Banquet","NOMINATED"
7381,1994,1995,67,"FOREIGN LANGUAGE FILM","The Former Yugoslav Republic of Macedonia","Before the Rain","NOMINATED"
7382,1994,1995,67,"FOREIGN LANGUAGE FILM","Russia","Burnt by the Sun","WINNER"
7383,1994,1995,67,"FOREIGN LANGUAGE FILM","Taiwan","Eat Drink Man Woman","NOMINATED"
7384,1994,1995,67,"FOREIGN LANGUAGE FILM","Belgium","Farinelli: Il Castrato","NOMINATED"
7385,1994,1995,67,"FOREIGN LANGUAGE FILM","Cuba","Strawberry and Chocolate","NOMINATED"
7493,1995,1996,68,"FOREIGN LANGUAGE FILM","Sweden","All Things Fair","NOMINATED"
7494,1995,1996,68,"FOREIGN LANGUAGE FILM","The Netherlands","Antonia's Line","WINNER"
7495,1995,1996,68,"FOREIGN LANGUAGE FILM","Algeria","Dust of Life","NOMINATED"
7496,1995,1996,68,"FOREIGN LANGUAGE FILM","Brazil","O Quatrilho","NOMINATED"
7497,1995,1996,68,"FOREIGN LANGUAGE FILM","Italy","The Star Maker","NOMINATED"
7609,1996,1997,69,"FOREIGN LANGUAGE FILM","Georgia","A Chef in Love","NOMINATED"
7610,1996,1997,69,"FOREIGN LANGUAGE FILM","Czech Republic","Kolya","WINNER"
7611,1996,1997,69,"FOREIGN LANGUAGE FILM","Norway","The Other Side of Sunday","NOMINATED"
7612,1996,1997,69,"FOREIGN LANGUAGE FILM","Russia","Prisoner of the Mountains","NOMINATED"
7613,1996,1997,69,"FOREIGN LANGUAGE FILM","France","Ridicule","NOMINATED"
7724,1997,1998,70,"FOREIGN LANGUAGE FILM","Germany","Beyond Silence","NOMINATED"
7725,1997,1998,70,"FOREIGN LANGUAGE FILM","The Netherlands","Character","WINNER"
7726,1997,1998,70,"FOREIGN LANGUAGE FILM","Brazil","Four Days in September","NOMINATED"
7727,1997,1998,70,"FOREIGN LANGUAGE FILM","Spain","Secrets of the Heart","NOMINATED"
7728,1997,1998,70,"FOREIGN LANGUAGE FILM","Russia","The Thief","NOMINATED"
7837,1998,1999,71,"FOREIGN LANGUAGE FILM","Brazil","Central Station","NOMINATED"
7838,1998,1999,71,"FOREIGN LANGUAGE FILM","Iran","Children of Heaven","NOMINATED"
7839,1998,1999,71,"FOREIGN LANGUAGE FILM","Spain","The Grandfather","NOMINATED"
7840,1998,1999,71,"FOREIGN LANGUAGE FILM","Italy","Life Is Beautiful","WINNER"
7841,1998,1999,71,"FOREIGN LANGUAGE FILM","Argentina","Tango","NOMINATED"
7951,1999,2000,72,"FOREIGN LANGUAGE FILM","Spain","All about My Mother","WINNER"
7952,1999,2000,72,"FOREIGN LANGUAGE FILM","Nepal","Caravan","NOMINATED"
7953,1999,2000,72,"FOREIGN LANGUAGE FILM","France","East-West","NOMINATED"
7954,1999,2000,72,"FOREIGN LANGUAGE FILM","United Kingdom","Solomon and Gaenor","NOMINATED"
7955,1999,2000,72,"FOREIGN LANGUAGE FILM","Sweden","Under the Sun","NOMINATED"
8063,2000,2001,73,"FOREIGN LANGUAGE FILM","Mexico","Amores Perros","NOMINATED"
8064,2000,2001,73,"FOREIGN LANGUAGE FILM","Taiwan","Crouching Tiger, Hidden Dragon","WINNER"
8065,2000,2001,73,"FOREIGN LANGUAGE FILM","Czech Republic","Divided We Fall","NOMINATED"
8066,2000,2001,73,"FOREIGN LANGUAGE FILM","Belgium","Everybody Famous!","NOMINATED"
8067,2000,2001,73,"FOREIGN LANGUAGE FILM","France","The Taste of Others","NOMINATED"
8173,2001,2002,74,"FOREIGN LANGUAGE FILM","France","Amélie","NOMINATED"
8174,2001,2002,74,"FOREIGN LANGUAGE FILM","Norway","Elling","NOMINATED"
8175,2001,2002,74,"FOREIGN LANGUAGE FILM","India","Lagaan","NOMINATED"
8176,2001,2002,74,"FOREIGN LANGUAGE FILM","Bosnia & Herzegovina","No Man's Land","WINNER"
8177,2001,2002,74,"FOREIGN LANGUAGE FILM","Argentina","Son of the Bride","NOMINATED"
8288,2002,2003,75,"FOREIGN LANGUAGE FILM","Mexico","El Crimen del Padre Amaro","NOMINATED"
8289,2002,2003,75,"FOREIGN LANGUAGE FILM","People's Republic of China","Hero","NOMINATED"
8290,2002,2003,75,"FOREIGN LANGUAGE FILM","Finland","The Man without a Past","NOMINATED"
8291,2002,2003,75,"FOREIGN LANGUAGE FILM","Germany","Nowhere in Africa","WINNER"
8292,2002,2003,75,"FOREIGN LANGUAGE FILM","The Netherlands","Zus & Zo","NOMINATED"
8398,2003,2004,76,"FOREIGN LANGUAGE FILM","Canada","The Barbarian Invasions","WINNER"
8399,2003,2004,76,"FOREIGN LANGUAGE FILM","Sweden","Evil","NOMINATED"
8400,2003,2004,76,"FOREIGN LANGUAGE FILM","Japan","The Twilight Samurai","NOMINATED"
8401,2003,2004,76,"FOREIGN LANGUAGE FILM","The Netherlands","Twin Sisters","NOMINATED"
8402,2003,2004,76,"FOREIGN LANGUAGE FILM","Czech Republic","Zelary","NOMINATED"
8511,2004,2005,77,"FOREIGN LANGUAGE FILM","Sweden","As It Is in Heaven","NOMINATED"
8512,2004,2005,77,"FOREIGN LANGUAGE FILM","France","The Chorus (Les Choristes)","NOMINATED"
8513,2004,2005,77,"FOREIGN LANGUAGE FILM","Germany","Downfall","NOMINATED"
8514,2004,2005,77,"FOREIGN LANGUAGE FILM","Spain","The Sea Inside","WINNER"
8515,2004,2005,77,"FOREIGN LANGUAGE FILM","South Africa","Yesterday","NOMINATED"
8624,2005,2006,78,"FOREIGN LANGUAGE FILM","Italy","Don't Tell","NOMINATED"
8625,2005,2006,78,"FOREIGN LANGUAGE FILM","France","Joyeux Noël","NOMINATED"
8626,2005,2006,78,"FOREIGN LANGUAGE FILM","The Palestinian Territories","Paradise Now","NOMINATED"
8627,2005,2006,78,"FOREIGN LANGUAGE FILM","Germany","Sophie Scholl - The Final Days","NOMINATED"
8628,2005,2006,78,"FOREIGN LANGUAGE FILM","South Africa","Tsotsi","WINNER"
