"id","year_film","year_ceremony","ceremony","category","name","film","winner"
9015,2008,2009,81,"WRITING (Original Screenplay)","Written by Dustin Lance Black","Milk","WINNER"
9016,2008,2009,81,"WRITING (Original Screenplay)","Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter","WALL-E","NOMINATED"
9129,2009,2010,82,"WRITING (Adapted Screenplay)","Written by Neill Blomkamp and Terri Tatchell","District 9","NOMINATED"
9130,2009,2010,82,"WRITING (Adapted Screenplay)","Screenplay by Nick Hornby","An Education","NOMINATED"
9131,2009,2010,82,"WRITING (Adapted Screenplay)","Screenplay by Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche","In the Loop","NOMINATED"
9132,2009,2010,82,"WRITING (Adapted Screenplay)","Screenplay by Geoffrey Fletcher","Precious: Based on the Novel 'Push' by Sapphire","WINNER"
9133,2009,2010,82,"WRITING (Adapted Screenplay)","Screenplay by Jason Reitman and Sheldon Turner","Up in the Air","NOMINATED"
9134,2009,2010,82,"WRITING (Original Screenplay)","Written by Mark Boal","The Hurt Locker","WINNER"
9135,2009,2010,82,"WRITING (Original Screenplay)","Written by Quentin Tarantino","Inglourious Basterds","NOMINATED"
9136,2009,2010,82,"WRITING (Original Screenplay)","Written by Alessandro Camon & Oren Moverman","The Messenger","NOMINATED"
9137,2009,2010,82,"WRITING (Original Screenplay)","Written by Joel Coen & Ethan Coen","A Serious Man","NOMINATED"
9138,2009,2010,82,"WRITING (Original Screenplay)","Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy","Up","NOMINATED"
9253,2010,2011,83,"WRITING (Adapted Screenplay)","Screenplay by Danny Boyle & Simon Beaufoy","127 Hours","NOMINATED"
9254,2010,2011,83,"WRITING (Adapted Screenplay)","Screenplay by Aaron Sorkin","The Social Network","WINNER"
9255,2010,2011,83,"WRITING (Adapted Screenplay)","Screenplay by Michael Arndt; Story by John Lasseter, Andrew Stanton and Lee Unkrich","Toy Story 3","NOMINATED"
9256,2010,2011,83,"WRITING (Adapted Screenplay)","Written for the screen by Joel Coen & Ethan Coen","WINNER Grit","NOMINATED"
9257,2010,2011,83,"WRITING (Adapted Screenplay)","Adapted for the screen by Debra Granik & Anne Rosellini","Winter's Bone","NOMINATED"
9258,2010,2011,83,"WRITING (Original Screenplay)","Written by Mike Leigh","Another Year","NOMINATED"
9259,2010,2011,83,"WRITING (Original Screenplay)","Screenplay by Scott Silver and Paul Tamasy & Eric Johnson; Story by Keith Dorrington & Paul Tamasy & Eric Johnson","The Fighter","NOMINATED"
9260,2010,2011,83,"WRITING (Original Screenplay)","Written by Christopher Nolan","Inception","NOMINATED"
9261,2010,2011,83,"WRITING (Original Screenplay)","Written by Lisa Cholodenko & Stuart Blumberg","The Kids Are All Right","NOMINATED"
9262,2010,2011,83,"WRITING (Original Screenplay)","Screenplay by David Seidler","The King's Speech","WINNER"
9376,2011,2012,84,"WRITING (Adapted Screenplay)","Screenplay by Alexander Payne and Nat Faxon & Jim Rash","The Descendants","WINNER"
9377,2011,2012,84,"WRITING (Adapted Screenplay)","Screenplay by John Logan","Hugo","NOMINATED"
9378,2011,2012,84,"WRITING (Adapted Screenplay)","Screenplay by George Clooney & Grant Heslov and Beau Willimon","The Ides of March","NOMINATED"
9379,2011,2012,84,"WRITING (Adapted Screenplay)","Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin","Moneyball","NOMINATED"
9380,2011,2012,84,"WRITING (Adapted Screenplay)","Screenplay by Bridget O'Connor & Peter Straughan","Tinker Tailor Soldier Spy","NOMINATED"
9381,2011,2012,84,"WRITING (Original Screenplay)","Written by Michel Hazanavicius","The Artist","NOMINATED"
9382,2011,2012,84,"WRITING (Original Screenplay)","Written by Annie Mumolo & Kristen Wiig","Bridesmaids","NOMINATED"
9383,2011,2012,84,"WRITING (Original Screenplay)","Written by J.C. Chandor","Margin Call","NOMINATED"
9384,2011,2012,84,"WRITING (Original Screenplay)","Written by Woody Allen","Midnight in Paris","WINNER"
9385,2011,2012,84,"WRITING (Original Screenplay)","Written by Asghar Farhadi","A Separation","NOMINATED"
9501,2012,2013,85,"WRITING (Adapted Screenplay)","Screenplay by Chris Terrio","Argo","WINNER"
9502,2012,2013,85,"WRITING (Adapted Screenplay)","Screenplay by Lucy Alibar & Benh Zeitlin","Beasts of the Southern Wild","NOMINATED"
9503,2012,2013,85,"WRITING (Adapted Screenplay)","Screenplay by David Magee","Life of Pi","NOMINATED"
9505,2012,2013,85,"WRITING (Adapted Screenplay)","Screenplay by David O. Russell","Silver Linings Playbook","NOMINATED"
9506,2012,2013,85,"WRITING (Original Screenplay)","Written by Michael Haneke","Amour","NOMINATED"
9507,2012,2013,85,"WRITING (Original Screenplay)","Written by Quentin Tarantino","Django Unchained","WINNER"
9508,2012,2013,85,"WRITING (Original Screenplay)","Written by John Gatins","Flight","NOMINATED"
9509,2012,2013,85,"WRITING (Original Screenplay)","Written by Wes Anderson & Roman Coppola","Moonrise Kingdom","NOMINATED"
9510,2012,2013,85,"WRITING (Original Screenplay)","Written by Mark Boal","Zero Dark Thirty","NOMINATED"
